LATITUDE,LONGITUDE,esfera,orgao,nome,ramal,endereco,predio,pavto,apto,sn,valor_divida,data_divida,cnpj,competencia,consumidor,orgao_pagador
-30.0712501,   -51.239401,   E,   7250,   FASE - ALMOXARIFADO,   1398261,   AV PADRE CACIQUE,   1554,   0,   0,   0,   844.02,   2019-02-14 00:00:00,   92956077000158,   201902,   3045633,   92956077000158
-30.0698388,   -51.238033,   E,   7250,   FASE - ALMOXARIFADO,   1398296,   AV PADRE CACIQUE,   1372,   0,   0,   0,   1773104.7,   2019-02-14 00:00:00,   92956077000158,   201902,   3045650,   92956077000158
-30.0698388,   -51.238033,   E,   7250,   FASE - ALMOXARIFADO,   1398300,   AV PADRE CACIQUE,   1372,   0,   0,   0,   1001923.44,   2019-02-14 00:00:00,   92956077000158,   201902,   3045668,   92956077000158
-30.0220609,   -51.215669,   E,   45055,   SJS-SECRETARIA DA SEGURANÃƒA PUBLICA,   2525062,   R VOLUNTARIOS DA PATRIA,   1358,   0,   0,   0,   1566043.09,   2019-02-14 00:00:00,   87958583000146,   201902,   45055,   87958583000146
-30.0730231,   -51.181534,   E,   45055,   SJS-SECRETARIA DA SEGURANÃƒA PUBLICA,   3763617,   R SAO JORGE-CEL APARICIO BORGES,   415,   0,   0,   0,   441575.17,   2019-02-14 00:00:00,   0,   201902,   3432670,   87958583000146
-30.0320744,   -51.231400,   E,   45098,   SMARH- SECR. DA MODERNIZACAO ADM. E RECURSOS HUMAN,   667366,   R RIACHUELO,   1029,   0,   0,   0,   114201.38,   2019-02-14 00:00:00,   0,   201902,   2836,   465988000164
-30.0320744,   -51.231400,   E,   45098,   SMARH- SECR. DA MODERNIZACAO ADM. E RECURSOS HUMAN,   2573083,   R RIACHUELO,   1029,   0,   1,   0,   105506.17,   2019-02-14 00:00:00,   0,   201902,   2836,   465988000164
-30.0404427,   -51.231020,   E,   45098,   SMARH- SECR. DA MODERNIZACAO ADM. E RECURSOS HUMAN,   755451,   AV BORGES DE MEDEIROS,   1501,   0,   1,   0,   6256495.08,   2019-02-14 00:00:00,   465988000164,   201902,   45098,   465988000164
-30.0245773,   -51.223013,   E,   45098,   SMARH- SECR. DA MODERNIZACAO ADM. E RECURSOS HUMAN,   2431122,   R CARLOS CHAGAS,   55,   0,   0,   0,   1611373.17,   2019-02-14 00:00:00,   0,   201902,   421618,   465988000164
-30.0614627,   -51.159765,   E,   45098,   SMARH- SECR. DA MODERNIZACAO ADM. E RECURSOS HUMAN,   2544580,   R PADRE TODESCO,   60,   0,   0,   0,   1080091.78,   2019-02-14 00:00:00,   0,   201902,   536865,   465988000164
-30.0404427,   -51.231020,   E,   45098,   SMARH- SECR. DA MODERNIZACAO ADM. E RECURSOS HUMAN,   755478,   AV BORGES DE MEDEIROS,   1501,   0,   0,   0,   224129.4,   2019-02-14 00:00:00,   0,   201902,   622435,   465988000164
-30.0324793,   -51.224684,   E,   45098,   SMARH- SECR. DA MODERNIZACAO ADM. E RECURSOS HUMAN,   687740,   R DUQUE DE CAXIAS,   1691,   0,   0,   0,   17348.86,   2019-02-14 00:00:00,   0,   201902,   3409252,   465988000164
-30.0308527,   -51.234484,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 650625, R SETE DE SETEMBRO, 583, 0, 0, 0, 1670778.07, 2019-02-14 00:00:00, 0, 201902, 2607, 94235330000100
-30.0314959,   -51.229762,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 667080, R RIACHUELO, 1190, 0, 0, 0, 134783.85, 2019-02-14 00:00:00, 0, 201902, 2801, 94235330000100
-30.0337718,   -51.229095,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 679941, R DUQUE DE CAXIAS, 1231, 0, 0, 0, 35842.72, 2019-02-14 00:00:00, 0, 201902, 3255, 94235330000100
-30.0280657,   -51.210682,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 697150, R ANDRE PUENTE, 318, 0, 0, 0, 13217.84, 2019-02-14 00:00:00, 0, 201902, 3450, 94235330000100
-30.0563514,   -51.220737,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 1051865, R GONCALVES DIAS, 700, 0, 0, 0, 280065.55, 2019-02-14 00:00:00, 0, 201902, 5797, 94235330000100
-30.0578903,   -51.219461,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 1051873, R SALDANHA MARINHO, 310, 0, 1, 0, 338424.36, 2019-02-14 00:00:00, 0, 201902, 5800, 94235330000100
-30.0311002,   -51.231818,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 3733866, R CALDAS JUNIOR, 261, 0, 0, 0, 252.56, 2019-02-14 00:00:00, 94235330000100, 201902, 45110, 94235330000100
-30.0140558,   -51.173783,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 2116928, AV INDUSTRIARIOS DOS, 300, 0, 0, 0, 22785.62, 2019-02-14 00:00:00, 0, 201902, 138789, 94235330000100
-30.0351986,   -51.142521,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 2274868, R REPUBLICA DO PERU, 398, 0, 0, 0, 22071.26, 2019-02-14 00:00:00, 0, 201902, 277274, 94235330000100
-30.0297122,   -51.231166,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 2472635, PCA ALFANDEGA DA, 70, 0, 0, A, 1314379.45, 2019-02-14 00:00:00, 0, 201902, 469041, 94235330000100
-30.0297122,   -51.231166,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 2514257, PCA ALFANDEGA DA, 70, 0, 0, 0, 226223.41, 2019-02-14 00:00:00, 0, 201902, 510408, 94235330000100
-30.1162821,   -51.255609,   E,   45110,   "SEDACTEL-SECRETARIA DA CULTURA,TURISMO, ESPORTE E , 3166732, R LANDEL DE MOURA, 470, 0, 0, 0, 57499.62, 2019-02-14 00:00:00, 0, 201902, 2028948, 94235330000100
-30.0260348,   -51.172771,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   398365,   AV MARECHAL ANDREA,   351,   0,   0,   0,   1498376.52,   2019-02-14 00:00:00,   0,   201902,   1716,   87958625000149
-30.0568735,   -51.184019,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   967351,   R DR SALVADOR FRANCA,   710,   0,   0,   0,   2866.0,   2019-02-14 00:00:00,   0,   201902,   4626,   87958625000149
-30.0497541,   -51.208734,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   1004042,   R DOMINGOS CRESCENCIO,   132,   0,   0,   0,   1145075.53,   2019-02-14 00:00:00,   0,   201902,   5053,   87958625000149
-30.0429948,   -51.215682,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   1027441,   R LOBO DA COSTA,   310,   0,   0,   0,   122935.95,   2019-02-14 00:00:00,   0,   201902,   5428,   87958625000149
-30.0618073,   -51.188022,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   1133560,   AV BENTO GONCALVES,   2700,   0,   0,   0,   427990.33,   2019-02-14 00:00:00,   0,   201902,   6114,   87958625000149
-30.0586121,   -51.176880,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   1134035,   AV IPIRANGA,   6311,   0,   0,   0,   576284.16,   2019-02-14 00:00:00,   0,   201902,   6130,   87958625000149
-30.0632821,   -51.178851,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   1134094,   AV BENTO GONCALVES,   3722,   0,   0,   0,   7359682.5,   2019-02-14 00:00:00,   0,   201902,   6173,   87958625000149
-30.0609282,   -51.190249,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   1978381,   AV BENTO GONCALVES,   2466,   0,   0,   0,   210899.84,   2019-02-14 00:00:00,   0,   201902,   16900,   87958625000149
-30.0609282,   -51.190249,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   1978390,   AV BENTO GONCALVES,   2466,   0,   0,   0,   5374377.83,   2019-02-14 00:00:00,   0,   201902,   16900,   87958625000149
-30.0580065,   -51.186091,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   2188953,   AV IPIRANGA,   5311,   99,   1,   0,   2242789.91,   2019-02-14 00:00:00,   0,   201902,   199389,   87958625000149
-30.0173117,   -51.190287,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3041980,   R OLIVIO BERNARDES MACHADO,   103,   0,   0,   0,   437.39,   2019-02-14 00:00:00,   0,   201902,   1765809,   87958625000149
-30.0173117,   -51.190287,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3041999,   R OLIVIO BERNARDES MACHADO,   111,   0,   0,   0,   1341.14,   2019-02-14 00:00:00,   0,   201902,   1765817,   87958625000149
-30.0173117,   -51.190287,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042006,   R OLIVIO BERNARDES MACHADO,   119,   0,   0,   0,   2534.79,   2019-02-14 00:00:00,   0,   201902,   1765825,   87958625000149
-30.0173117,   -51.190287,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042014,   R OLIVIO BERNARDES MACHADO,   127,   0,   0,   0,   750.41,   2019-02-14 00:00:00,   0,   201902,   1765833,   87958625000149
-30.0173117,   -51.190287,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042022,   R OLIVIO BERNARDES MACHADO,   135,   0,   0,   0,   1860.62,   2019-02-14 00:00:00,   0,   201902,   1765841,   87958625000149
-30.0173117,   -51.190287,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042049,   R OLIVIO BERNARDES MACHADO,   143,   0,   0,   0,   1093.86,   2019-02-14 00:00:00,   0,   201902,   1765850,   87958625000149
-30.0173117,   -51.190287,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042065,   R OLIVIO BERNARDES MACHADO,   151,   0,   0,   0,   914.86,   2019-02-14 00:00:00,   0,   201902,   1765868,   87958625000149
-30.0835301,   -51.123462,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042090,   R PAULO GIOVANNI NEUMANN DA SILVA,   1,   0,   0,   0,   762.18,   2019-02-14 00:00:00,   0,   201902,   1765892,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042103,   R PAULO GIOVANNI NEUMANN DA SILVA,   2,   0,   0,   0,   1468.43,   2019-02-14 00:00:00,   0,   201902,   1765906,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042111,   R PAULO GIOVANNI NEUMANN DA SILVA,   3,   0,   0,   0,   378.42,   2019-02-14 00:00:00,   0,   201902,   1765922,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042120,   R PAULO GIOVANNI NEUMANN DA SILVA,   4,   0,   0,   0,   1342.7,   2019-02-14 00:00:00,   0,   201902,   1765930,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042146,   R PAULO GIOVANNI NEUMANN DA SILVA,   5,   0,   0,   0,   955.66,   2019-02-14 00:00:00,   0,   201902,   1765949,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042154,   R PAULO GIOVANNI NEUMANN DA SILVA,   6,   0,   0,   0,   727.87,   2019-02-14 00:00:00,   0,   201902,   1765957,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042170,   R PAULO GIOVANNI NEUMANN DA SILVA,   7,   0,   0,   0,   982.84,   2019-02-14 00:00:00,   0,   201902,   1765965,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042189,   R PAULO GIOVANNI NEUMANN DA SILVA,   8,   0,   0,   0,   689.3,   2019-02-14 00:00:00,   0,   201902,   1765973,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042197,   R PAULO GIOVANNI NEUMANN DA SILVA,   9,   0,   0,   0,   744.44,   2019-02-14 00:00:00,   0,   201902,   1765981,   87958625000149
-30.1236024,   -51.210195,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042200,   R MANOEL PEDRO DE SOUZA,   1,   0,   0,   0,   281.87,   2019-02-14 00:00:00,   0,   201902,   1765990,   87958625000149
-30.0663373,   -51.152561,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042219,   R MANOEL PEDRO DE SOUZA,   2,   0,   0,   0,   756.2,   2019-02-14 00:00:00,   0,   201902,   1766007,   87958625000149
-30.0663359,   -51.152588,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042227,   R MANOEL PEDRO DE SOUZA,   3,   0,   0,   0,   442.54,   2019-02-14 00:00:00,   0,   201902,   1766015,   87958625000149
-30.0663367,   -51.152573,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042235,   R MANOEL PEDRO DE SOUZA,   4,   0,   0,   0,   504.07,   2019-02-14 00:00:00,   0,   201902,   1766023,   87958625000149
-30.0663345,   -51.152614,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042243,   R MANOEL PEDRO DE SOUZA,   5,   0,   0,   0,   3506.18,   2019-02-14 00:00:00,   0,   201902,   1766031,   87958625000149
-30.0346471,   -51.217658,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042260,   R MANOEL PEDRO DE SOUZA,   7,   0,   0,   0,   398.3,   2019-02-14 00:00:00,   0,   201902,   1766058,   87958625000149
-30.0663354,   -51.152597,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042278,   R MANOEL PEDRO DE SOUZA,   8,   0,   0,   0,   274.94,   2019-02-14 00:00:00,   0,   201902,   1766066,   87958625000149
-30.0661692,   -51.152655,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3042294,   R MANOEL PEDRO DE SOUZA,   9,   0,   0,   0,   1817.64,   2019-02-14 00:00:00,   0,   201902,   1766074,   87958625000149
-30.0583685,   -51.177151,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3110575,   AV IPIRANGA,   6301,   0,   0,   0,   679.5,   2019-02-14 00:00:00,   0,   201902,   1867229,   87958625000149
-30.0467668,   -51.210635,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3343090,   AV IPIRANGA,   1807,   0,   0,   0,   584.94,   2019-02-14 00:00:00,   87958625000149,   201902,   2568160,   87958625000149
-30.0189094,   -51.153904,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3525988,   PCA ALFRED SEHBE,   75,   0,   0,   0,   1110.05,   2019-02-14 00:00:00,   0,   201902,   2852004,   87958625000149
-30.0592296,   -51.179326,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   3533190,   AV IPIRANGA,   6113,   0,   0,   0,   919.7,   2019-02-14 00:00:00,   689359000118,   201902,   2861968,   87958625000149
-30.0565156,   -51.184763,   E,   45136,   SES - SECRETARIA ESTADUAL DA SAUDE,   2763168,   AV IPIRANGA,   5400,   0,   0,   0,   8395.63,   2019-02-14 00:00:00,   0,   201902,   3316130,   87958625000149
-30.0303604,   -51.233904,   E,   383597,   SJS-DEFENSORIA PUBLICA DO RGS,   2390388,   R SETE DE SETEMBRO,   666,   0,   0,   0,   2222048.38,   2019-02-14 00:00:00,   74704636000150,   201902,   383597,   74704636000150
-30.0167231,   -51.210329,   E,   383597,   SJS-DEFENSORIA PUBLICA DO RGS,   3562204,   R CANCIO GOMES,   241,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   74704636000150,   201902,   2943530,   74704636000150
-30.0466088,   -51.210254,   E,   417742,   SJS-INSTITUTO GERAL DE PERICIAS ED.SEDE,   984655,   R DELEGADO GRANT,   119,   0,   0,   0,   889780.33,   2019-02-14 00:00:00,   0,   201902,   4936,   2626165000107
-30.0448631,   -51.202655,   E,   417742,   SJS-INSTITUTO GERAL DE PERICIAS ED.SEDE,   990035,   AV PRINCESA ISABEL,   1056,   0,   0,   0,   140570.15,   2019-02-14 00:00:00,   0,   201902,   4995,   2626165000107
-30.0461849,   -51.214355,   E,   417742,   SJS-INSTITUTO GERAL DE PERICIAS ED.SEDE,   1029940,   AV AZENHA DA,   255,   0,   0,   0,   200524.51,   2019-02-14 00:00:00,   0,   201902,   5452,   2626165000107
-30.0021526,   -51.205530,   E,   417742,   SJS-INSTITUTO GERAL DE PERICIAS ED.SEDE,   3569560,   AV MISSOES,   6,   0,   0,   0,   11101.43,   2019-02-14 00:00:00,   0,   201902,   2971372,   2626165000107
-30.0220609,   -51.215669,   E,   417742,   SJS-INSTITUTO GERAL DE PERICIAS ED.SEDE,   3712702,   R VOLUNTARIOS DA PATRIA,   1358,   0,   0,   A,   0.0,   2019-02-14 00:00:00,   0,   201902,   3329208,   2626165000107
-30.0011706,   -51.203277,   E,   428400,   SED ATIVIDADE 2363 ORGAOS DA ADM.CENTRAL,   3194949,   R DR JOAO INACIO,   310,   0,   0,   0,   2360.67,   2019-02-14 00:00:00,   0,   201902,   2180421,   92941681000100
-30.0033768,   -51.193458,   E,   428400,   SED ATIVIDADE 2363 ORGAOS DA ADM.CENTRAL,   3367746,   AV PARANA,   730,   0,   0,   0,   977.01,   2019-02-14 00:00:00,   0,   201902,   2599430,   92941681000100
-30.0357067,   -51.233431,   E,   428400,   SED ATIVIDADE 2363 ORGAOS DA ADM.CENTRAL,   3551334,   R DEMETRIO RIBEIRO,   608,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2907356,   92941681000100
-30.0141371,   -51.259693,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   1058,   R CAPITAO COELHO,   95,   0,   0,   0,   55919.41,   2019-02-14 00:00:00,   0,   201902,   19,   92941681000100
-29.9799864,   -51.187768,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   30783,   R DR CAIO BRANDAO DE MELLO,   280,   0,   0,   0,   69204.46,   2019-02-14 00:00:00,   0,   201902,   86,   92941681000100
-29.9934661,   -51.192804,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   31399,   R DONA TEODORA,   1156,   0,   0,   0,   41540.92,   2019-02-14 00:00:00,   0,   201902,   94,   92941681000100
-29.9937003,   -51.198404,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   38822,   TRAV DR HEINZELMANN,   250,   0,   0,   0,   26484.94,   2019-02-14 00:00:00,   0,   201902,   230,   92941681000100
-30.0004798,   -51.190888,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   49387,   R DONA MARGARIDA,   1199,   0,   0,   0,   42533.34,   2019-02-14 00:00:00,   0,   201902,   299,   92941681000100
-30.0011625,   -51.200539,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   51527,   AV PRESIDENTE FRANKLIN ROOSEVELT,   149,   0,   0,   0,   8851.68,   2019-02-14 00:00:00,   0,   201902,   353,   92941681000100
-30.0011625,   -51.200539,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   51535,   AV PRESIDENTE FRANKLIN ROOSEVELT,   149,   0,   0,   A,   73929.9,   2019-02-14 00:00:00,   0,   201902,   353,   92941681000100
-30.0115653,   -51.205525,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   78239,   AV SAO PAULO,   1020,   0,   0,   0,   193436.49,   2019-02-14 00:00:00,   0,   201902,   582,   92941681000100
-30.0106909,   -51.199991,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   89583,   AV BAHIA,   948,   0,   0,   0,   23084.13,   2019-02-14 00:00:00,   0,   201902,   698,   92941681000100
-30.0106909,   -51.199991,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   89591,   AV BAHIA,   948,   0,   0,   0,   103309.87,   2019-02-14 00:00:00,   0,   201902,   698,   92941681000100
-30.0148197,   -51.201325,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   100234,   R OLINDA,   129,   0,   0,   0,   62401.39,   2019-02-14 00:00:00,   0,   201902,   701,   92941681000100
-30.0148197,   -51.201325,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   100358,   R OLINDA,   129,   0,   0,   A,   104125.09,   2019-02-14 00:00:00,   0,   201902,   701,   92941681000100
-30.0045199,   -51.173914,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   135488,   R IBIRAPUITAN,   65,   0,   0,   0,   46057.26,   2019-02-14 00:00:00,   0,   201902,   892,   92941681000100
-29.9769767,   -51.174390,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   139025,   AV JAIME VIGNOLI,   320,   0,   0,   0,   9830.4,   2019-02-14 00:00:00,   0,   201902,   922,   92941681000100
-29.9830366,   -51.135076,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   170216,   R VIEIRA DA CUNHA,   48,   0,   0,   0,   44440.16,   2019-02-14 00:00:00,   0,   201902,   1066,   92941681000100
-29.9830464,   -51.131610,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   177849,   R REZENDE COSTA,   805,   0,   0,   0,   70259.59,   2019-02-14 00:00:00,   0,   201902,   1074,   92941681000100
-29.9877407,   -51.136774,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   188921,   R ADERBAL ROCHA DE FRAGA,   467,   0,   0,   0,   116128.27,   2019-02-14 00:00:00,   0,   201902,   1082,   92941681000100
-29.9861194,   -51.127751,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   192368,   R JACKSON DE FIGUEIREDO,   675,   0,   0,   0,   43122.14,   2019-02-14 00:00:00,   0,   201902,   1090,   92941681000100
-29.9861194,   -51.127751,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   192376,   R JACKSON DE FIGUEIREDO,   675,   0,   1,   0,   31092.77,   2019-02-14 00:00:00,   0,   201902,   1090,   92941681000100
-29.9863399,   -51.125512,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   193402,   R PANDIA CALOGERAS,   429,   0,   0,   0,   266610.18,   2019-02-14 00:00:00,   0,   201902,   1104,   92941681000100
-29.9863399,   -51.125512,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   193410,   R PANDIA CALOGERAS,   429,   0,   0,   0,   42233.59,   2019-02-14 00:00:00,   0,   201902,   1104,   92941681000100
-30.0076782,   -51.130025,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   265675,   R DOM JAIME DE BARROS CAMARA,   369,   0,   0,   0,   91729.12,   2019-02-14 00:00:00,   0,   201902,   1260,   92941681000100
-30.0052364,   -51.161253,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   303585,   R EUGENIO DU PASQUIER,   99999,   0,   0,   0,   33011.54,   2019-02-14 00:00:00,   0,   201902,   1317,   92941681000100
-30.0031444,   -51.142268,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   323683,   R JOAQUIM SILVEIRA,   738,   0,   0,   0,   133980.72,   2019-02-14 00:00:00,   0,   201902,   1333,   92941681000100
-30.0031379,   -51.148940,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   328278,   AV BOGOTA,   789,   0,   0,   0,   114884.63,   2019-02-14 00:00:00,   0,   201902,   1341,   92941681000100
-30.0105658,   -51.173857,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   337609,   R CANDIOTA,   145,   0,   0,   0,   12509.72,   2019-02-14 00:00:00,   0,   201902,   1368,   92941681000100
-30.0105658,   -51.173857,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   337617,   R CANDIOTA,   145,   0,   0,   0,   3592.07,   2019-02-14 00:00:00,   0,   201902,   1368,   92941681000100
-30.0105658,   -51.173857,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   337625,   R CANDIOTA,   145,   0,   0,   0,   2344.75,   2019-02-14 00:00:00,   0,   201902,   1368,   92941681000100
-30.0105658,   -51.173857,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   337633,   R CANDIOTA,   145,   0,   0,   0,   16581.57,   2019-02-14 00:00:00,   0,   201902,   1368,   92941681000100
-30.0121703,   -51.186188,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   347531,   R AMERICO VESPUCIO,   615,   0,   0,   0,   60375.49,   2019-02-14 00:00:00,   0,   201902,   1384,   92941681000100
-30.0156684,   -51.177534,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   359963,   R VALENTIM VICENTINI,   225,   0,   0,   0,   86550.09,   2019-02-14 00:00:00,   0,   201902,   1465,   92941681000100
-30.0156684,   -51.177534,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   359971,   R VALENTIM VICENTINI,   225,   0,   0,   0,   22542.29,   2019-02-14 00:00:00,   0,   201902,   1465,   92941681000100
-30.0160309,   -51.177296,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   359980,   R VALENTIM VICENTINI,   255,   0,   0,   0,   29772.46,   2019-02-14 00:00:00,   0,   201902,   1473,   92941681000100
-30.0196441,   -51.180057,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   378607,   R DR EDUARDO CHARTIER,   1192,   0,   0,   0,   101553.76,   2019-02-14 00:00:00,   0,   201902,   1651,   92941681000100
-30.0239144,   -51.176172,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   397997,   R GEN IBA MESQUITA ILHA MOREIRA,   5,   0,   0,   0,   39636.57,   2019-02-14 00:00:00,   0,   201902,   1708,   92941681000100
-30.0119361,   -51.152344,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   403113,   R ZECA NETO,   149,   0,   0,   0,   71114.35,   2019-02-14 00:00:00,   0,   201902,   1759,   92941681000100
-30.0188138,   -51.161296,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   407062,   R AFFONSO CELSO PUPE DA SILVEIRA,   25,   0,   0,   0,   58426.62,   2019-02-14 00:00:00,   0,   201902,   1767,   92941681000100
-30.0233197,   -51.152752,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   411477,   PCA ENG PAULO DE ARAGAO BOZANO,   366,   0,   0,   0,   51947.01,   2019-02-14 00:00:00,   0,   201902,   1775,   92941681000100
-30.0106278,   -51.140394,   E,   428442,   SED ATIVIDADE 2365- E.E. DE 1 E 2 GRAUS,   412910,   R PROF EMILIO KEMP,   65,   0,   0,   0,   279762.59,   2019-02-14 00:00:00,   0,   201902,   1783,   92941681000100
